ENSMUSG00000031016.8	Wee1
ENSMUSG00000031021.10	Tmem9b
ENSMUSG00000031022.11	BC051019
ENSMUSG00000031023.5	Akip1
ENSMUSG00000031024.9	St5
ENSMUSG00000031026.11	Trim66
ENSMUSG00000031027.12	Stk33
ENSMUSG00000031028.10	Tub
ENSMUSG00000031029.6	Eif3f
ENSMUSG00000031059.9	Ndufb11
ENSMUSG00000031060.13	Rbm10
ENSMUSG00000031065.11	Cdk16
ENSMUSG00000031066.7	Usp11
ENSMUSG00000031068.7	Glrx3
ENSMUSG00000031070.12	Mrgprf
ENSMUSG00000031072.10	Oraov1
ENSMUSG00000031073.5	Fgf15
ENSMUSG00000031074.11	Fgf3
ENSMUSG00000031075.14	Ano1
ENSMUSG00000031077.7	Fadd
ENSMUSG00000031078.12	Cttn
ENSMUSG00000031079.9	Zfp300
ENSMUSG00000031085.12	Gm498
ENSMUSG00000031089.7	Slc6a14
ENSMUSG00000031090.11	Nadsyn1
ENSMUSG00000031093.11	Dock11
ENSMUSG00000031095.12	Cul4b
ENSMUSG00000031097.11	Tnni2
ENSMUSG00000031098.14	Syt8
ENSMUSG00000031099.13	Smarca1
ENSMUSG00000031101.6	Sash3
ENSMUSG00000031103.9	Elf4
ENSMUSG00000031104.2	Rab33a
ENSMUSG00000031105.13	Slc25a14
ENSMUSG00000031107.6	Rbmx2
ENSMUSG00000031109.13	Enox2
ENSMUSG00000031111.13	Igsf1
ENSMUSG00000031112.7	Stk26
ENSMUSG00000031118.5	1700080O16Rik
ENSMUSG00000031119.4	Gpc4
ENSMUSG00000031125.2	3830403N18Rik
ENSMUSG00000031129.9	Slc9a9
ENSMUSG00000031130.3	Brs3
ENSMUSG00000031131.8	Vgll1
ENSMUSG00000031132.1	Cd40lg
ENSMUSG00000031133.9	Arhgef6
ENSMUSG00000031134.13	Rbmx
ENSMUSG00000031137.14	Fgf13
ENSMUSG00000031138.4	F9
ENSMUSG00000031139.11	Mcf2
ENSMUSG00000031142.14	Cacna1f
ENSMUSG00000031143.4	Ccdc22
ENSMUSG00000031144.12	Syp
ENSMUSG00000031145.12	Prickle3
ENSMUSG00000031146.6	Plp2
ENSMUSG00000031147.8	Magix
ENSMUSG00000031148.11	Gpkow
ENSMUSG00000031149.7	Praf2
ENSMUSG00000031150.9	Ccdc120
ENSMUSG00000031153.13	Gripap1
ENSMUSG00000031154.12	Otud5
ENSMUSG00000031155.11	Pim2
ENSMUSG00000031156.14	Slc35a2
ENSMUSG00000031157.7	Pqbp1
ENSMUSG00000031158.8	Timm17b
ENSMUSG00000031160.4	Eras
ENSMUSG00000031161.12	Hdac6
ENSMUSG00000031162.11	Gata1
ENSMUSG00000031163.2	Glod5
ENSMUSG00000031165.6	Was
ENSMUSG00000031166.10	Wdr13
ENSMUSG00000031167.13	Rbm3
ENSMUSG00000031168.11	Ebp
ENSMUSG00000031169.10	Porcn
ENSMUSG00000031170.11	Slc38a5
ENSMUSG00000031171.8	Ftsj1
ENSMUSG00000031173.10	Otc
ENSMUSG00000031174.14	Rpgr
ENSMUSG00000031176.5	Dynlt3
ENSMUSG00000031179.11	3830417A13Rik
ENSMUSG00000031181.2	Ctag2
ENSMUSG00000031182.2	4930447F04Rik
ENSMUSG00000031189.9	Aff2
ENSMUSG00000031194.1	4931400O07Rik
ENSMUSG00000031196.10	F8
ENSMUSG00000031197.8	Vbp1
ENSMUSG00000031198.4	Fundc2
ENSMUSG00000031200.13	Mtcp1
ENSMUSG00000031201.14	Brcc3
ENSMUSG00000031202.5	Rab39b
ENSMUSG00000031204.2	Asb12
ENSMUSG00000031207.13	Msn
ENSMUSG00000031209.11	Heph
ENSMUSG00000031210.7	Gpr165
ENSMUSG00000031212.3	Pgr15l
ENSMUSG00000031214.10	Ophn1
ENSMUSG00000031216.10	Stard8
ENSMUSG00000031217.8	Efnb1
ENSMUSG00000031220.11	Awat2
ENSMUSG00000031221.7	Igbp1
ENSMUSG00000031224.6	Magee2
ENSMUSG00000031226.10	Pbdc1
ENSMUSG00000031227.8	Magee1
ENSMUSG00000031229.13	Atrx
ENSMUSG00000031230.3	Fgf16
ENSMUSG00000031231.4	Cox7b
ENSMUSG00000031232.13	Magt1
ENSMUSG00000031233.5	Pgk2
ENSMUSG00000031239.5	Itm2a
ENSMUSG00000031241.14	Tbx22
ENSMUSG00000031242.7	2610002M06Rik
ENSMUSG00000031245.8	Hmgn5
ENSMUSG00000031246.11	Sh3bgrl
ENSMUSG00000031250.8	Tnmd
ENSMUSG00000031253.12	Srpx2
ENSMUSG00000031255.11	Sytl4
ENSMUSG00000031256.8	Cstf2
ENSMUSG00000031257.11	Nox1
ENSMUSG00000031258.4	Xkrx
ENSMUSG00000031262.9	Cenpi
ENSMUSG00000031264.10	Btk
ENSMUSG00000031266.6	Gla
ENSMUSG00000031270.1	4930513O06Rik
ENSMUSG00000031271.11	Serpina7
ENSMUSG00000031273.13	Col4a6
ENSMUSG00000031274.13	Col4a5
ENSMUSG00000031278.9	Acsl4
ENSMUSG00000031283.12	Chrdl1
ENSMUSG00000031284.13	Pak3
ENSMUSG00000031285.11	Dcx
ENSMUSG00000031286.6	Glt28d2
ENSMUSG00000031289.7	Il13ra2
ENSMUSG00000031290.11	Lrch2
ENSMUSG00000031292.11	Cdkl5
ENSMUSG00000031293.10	Rs1
ENSMUSG00000031294.6	D630029K05Rik
ENSMUSG00000031295.10	Phka2
ENSMUSG00000031297.11	Slc7a3
ENSMUSG00000031298.12	Adgrg2
ENSMUSG00000031299.10	Pdha1
ENSMUSG00000031302.13	Nlgn3
ENSMUSG00000031303.8	Map3k15
ENSMUSG00000031304.15	Il2rg
ENSMUSG00000031309.12	Rps6ka3
ENSMUSG00000031310.13	Zmym3
ENSMUSG00000031311.14	Nono
ENSMUSG00000031312.5	Itgb1bp2
ENSMUSG00000031314.14	Taf1
ENSMUSG00000031320.9	Rps4x
ENSMUSG00000031323.5	Dmrtc1a
ENSMUSG00000031325.12	4930519F16Rik
ENSMUSG00000031326.2	Cdx4
ENSMUSG00000031327.10	Chic1
ENSMUSG00000031328.12	Flna
ENSMUSG00000031329.4	Tsx
ENSMUSG00000031330.8	Zcchc13
ENSMUSG00000031333.7	Abcb7
ENSMUSG00000031337.13	Mtm1
ENSMUSG00000031340.8	Gabre
ENSMUSG00000031342.14	Gpm6b
ENSMUSG00000031343.10	Gabra3
ENSMUSG00000031344.8	Gabrq
ENSMUSG00000031347.9	Cetn2
ENSMUSG00000031349.4	Nsdhl
ENSMUSG00000031351.12	Zfp185
ENSMUSG00000031352.7	Hccs
ENSMUSG00000031353.10	Rbbp7
ENSMUSG00000031354.13	Amelx
ENSMUSG00000031355.13	Arhgap6
ENSMUSG00000031357.3	Syap1
ENSMUSG00000031358.14	Msl3
ENSMUSG00000031360.11	Ctps2
ENSMUSG00000031362.14	Xlr4c
ENSMUSG00000031364.2	Grpr
ENSMUSG00000031365.10	Zfp275
ENSMUSG00000031367.12	Ap1s2
ENSMUSG00000031370.9	Zrsr2
ENSMUSG00000031371.11	Haus7
ENSMUSG00000031372.7	Trex2
ENSMUSG00000031373.4	Car5b
ENSMUSG00000031374.10	Zfp92
ENSMUSG00000031375.14	Bgn
ENSMUSG00000031376.12	Atp2b3
ENSMUSG00000031377.8	Bmx
ENSMUSG00000031378.11	Abcd1
ENSMUSG00000031379.10	Pir
ENSMUSG00000031380.10	Figf
ENSMUSG00000031381.12	Piga
ENSMUSG00000031382.11	Asb11
ENSMUSG00000031383.8	Dusp9
ENSMUSG00000031384.2	Asb9
ENSMUSG00000031385.11	Plxnb3
ENSMUSG00000031386.11	Hcfc1
ENSMUSG00000031387.11	Renbp
ENSMUSG00000031388.11	Naa10
ENSMUSG00000031389.14	Arhgap4
ENSMUSG00000031390.8	Avpr2
ENSMUSG00000031391.15	L1cam
ENSMUSG00000031392.15	Irak1
ENSMUSG00000031393.13	Mecp2
ENSMUSG00000031394.8	Opn1mw
ENSMUSG00000031397.8	Tktl1
ENSMUSG00000031398.10	Plxna3
ENSMUSG00000031399.12	Fam3a
ENSMUSG00000031400.7	G6pdx
ENSMUSG00000031402.9	Mpp1
ENSMUSG00000031403.11	Dkc1
ENSMUSG00000031409.1	Tceal6
ENSMUSG00000031410.11	Nxf7
ENSMUSG00000031411.8	Prame
ENSMUSG00000031422.13	Morf4l2
ENSMUSG00000031424.13	Kir3dl1
ENSMUSG00000031425.12	Plp1
ENSMUSG00000031428.8	Zcchc18
ENSMUSG00000031429.11	Psmd10
ENSMUSG00000031430.8	Vsig1
ENSMUSG00000031431.10	Tsc22d3
ENSMUSG00000031432.3	Prps1
ENSMUSG00000031433.12	Rbm41
ENSMUSG00000031434.12	Morc4
ENSMUSG00000031438.8	Rnf128
ENSMUSG00000031441.12	Atp11a
ENSMUSG00000031442.17	Mcf2l
ENSMUSG00000031443.7	F7
ENSMUSG00000031444.13	F10
ENSMUSG00000031445.4	Proz
ENSMUSG00000031446.11	Cul4a
ENSMUSG00000031447.6	Lamp1
ENSMUSG00000031448.9	Adprhl1
ENSMUSG00000031449.9	Atp4b
ENSMUSG00000031450.7	Grk1
ENSMUSG00000031451.5	Gas6
ENSMUSG00000031452.11	1700029H14Rik
ENSMUSG00000031453.12	Rasa3
ENSMUSG00000031458.7	Coprs
ENSMUSG00000031461.4	Myom2
ENSMUSG00000031465.6	Angpt2
ENSMUSG00000031467.7	Agpat5
ENSMUSG00000031471.3	Defb8
ENSMUSG00000031478.13	Nek3
ENSMUSG00000031479.8	Vps36
ENSMUSG00000031480.12	Thsd1
ENSMUSG00000031481.7	Tpte
ENSMUSG00000031482.8	Slc25a15
ENSMUSG00000031483.7	Erlin2
ENSMUSG00000031485.11	Prosc
ENSMUSG00000031486.11	Adgra2
ENSMUSG00000031487.4	Brf2
ENSMUSG00000031488.10	Rab11fip1
ENSMUSG00000031489.11	Adrb3
ENSMUSG00000031490.5	Eif4ebp1
ENSMUSG00000031491.9	Chrna6
ENSMUSG00000031492.9	Chrnb3
ENSMUSG00000031493.9	Ggn
ENSMUSG00000031494.6	Cd209a
ENSMUSG00000031495.7	Cd209d
ENSMUSG00000031497.8	Tnfsf13b
ENSMUSG00000031502.9	Col4a1
ENSMUSG00000031503.10	Col4a2
ENSMUSG00000031504.5	Rab20
ENSMUSG00000031505.7	Carkd
ENSMUSG00000031506.8	Ptpn7
ENSMUSG00000031508.10	Ankrd10
ENSMUSG00000031509.7	1700016D06Rik
ENSMUSG00000031510.5	1700128E19Rik
ENSMUSG00000031511.11	Arhgef7
ENSMUSG00000031512.11	Tex29
ENSMUSG00000031513.8	Leprotl1
ENSMUSG00000031516.8	Dctn6
ENSMUSG00000031517.7	Gpm6a
ENSMUSG00000031518.6	Spata4
ENSMUSG00000031519.2	Asb5
ENSMUSG00000031520.5	Vegfc
ENSMUSG00000031521.4	Aga
ENSMUSG00000031523.13	Dlc1
ENSMUSG00000031527.6	Eri1
ENSMUSG00000031529.4	Tnks
ENSMUSG00000031530.6	Dusp4
ENSMUSG00000031532.5	Saraf
ENSMUSG00000031533.3	Mrps31
ENSMUSG00000031534.11	Smim19
ENSMUSG00000031535.6	Dkk4
ENSMUSG00000031536.5	Polb
ENSMUSG00000031537.12	Ikbkb
ENSMUSG00000031538.5	Plat
ENSMUSG00000031539.5	Ap3m2
ENSMUSG00000031540.10	Kat6a
ENSMUSG00000031543.15	Ank1
ENSMUSG00000031545.5	Agpat6
ENSMUSG00000031546.5	Gins4
ENSMUSG00000031548.7	Sfrp1
ENSMUSG00000031549.12	Ido2
ENSMUSG00000031551.9	Ido1
ENSMUSG00000031552.9	Adam18
ENSMUSG00000031553.12	Adam3
ENSMUSG00000031554.14	Adam5
ENSMUSG00000031555.10	Adam9
ENSMUSG00000031556.5	Tm2d2
ENSMUSG00000031557.12	Plekha2
ENSMUSG00000031558.12	Slit2
ENSMUSG00000031559.11	4930555F03Rik
ENSMUSG00000031561.12	Tenm3
ENSMUSG00000031562.12	Dctd
ENSMUSG00000031563.7	Wwc2
ENSMUSG00000031565.14	Fgfr1
ENSMUSG00000031568.13	Rwdd4a
ENSMUSG00000031570.13	Ppapdc1b
ENSMUSG00000031574.7	Star
ENSMUSG00000031575.14	Ash2l
ENSMUSG00000031576.12	Kcnu1
ENSMUSG00000031577.9	Tti2
ENSMUSG00000031578.4	Mak16
ENSMUSG00000031583.9	Wrn
ENSMUSG00000031584.13	Gsr
ENSMUSG00000031585.10	Gtf2e2
ENSMUSG00000031586.13	Rbpms
ENSMUSG00000031590.7	Frg1
ENSMUSG00000031591.11	Asah1
ENSMUSG00000031592.9	Pcm1
ENSMUSG00000031594.9	Fgl1
ENSMUSG00000031595.9	Pdgfrl
ENSMUSG00000031596.12	Slc7a2
ENSMUSG00000031600.10	Vps37a
ENSMUSG00000031601.13	Cnot7
ENSMUSG00000031603.11	Fgf20
ENSMUSG00000031604.7	Msmo1
ENSMUSG00000031605.7	Klhl2
ENSMUSG00000031608.10	Galnt7
ENSMUSG00000031609.3	Sap30
ENSMUSG00000031610.3	Scrg1
ENSMUSG00000031613.8	Hpgd
ENSMUSG00000031616.7	Ednra
ENSMUSG00000031617.13	Tmem184c
ENSMUSG00000031618.10	Nr3c2
ENSMUSG00000031620.12	1700007B14Rik
ENSMUSG00000031621.6	Isx
ENSMUSG00000031622.12	Sin3b
ENSMUSG00000031626.13	Sorbs2
ENSMUSG00000031627.7	Irf2
ENSMUSG00000031628.8	Casp3
ENSMUSG00000031629.10	Cenpu
ENSMUSG00000031631.12	Cfap97
ENSMUSG00000031633.4	Slc25a4
ENSMUSG00000031634.9	Ufsp2
ENSMUSG00000031635.10	Anxa10
ENSMUSG00000031636.6	Pdlim3
ENSMUSG00000031637.10	Lrp2bp
ENSMUSG00000031639.8	Tlr3
ENSMUSG00000031640.9	Klkb1
ENSMUSG00000031641.10	Cbr4
ENSMUSG00000031642.8	Sh3rf1
ENSMUSG00000031644.15	Nek1
ENSMUSG00000031645.3	F11
ENSMUSG00000031647.7	Mfap3l
ENSMUSG00000031651.4	Triml1
ENSMUSG00000031652.10	N4bp1
ENSMUSG00000031654.12	Cbln1
ENSMUSG00000031657.13	Heatr3
ENSMUSG00000031659.9	Adcy7
ENSMUSG00000031660.10	Brd7
ENSMUSG00000031661.8	Nkd1
ENSMUSG00000031662.7	Snx20
ENSMUSG00000031665.6	Sall1
ENSMUSG00000031666.11	Rbl2
ENSMUSG00000031667.12	Aktip
ENSMUSG00000031668.11	Eif2ak3
ENSMUSG00000031669.9	Gins3
ENSMUSG00000031671.7	Setd6
ENSMUSG00000031672.7	Got2
ENSMUSG00000031673.5	Cdh11
ENSMUSG00000031681.11	Smad1
ENSMUSG00000031682.4	1700011L22Rik
ENSMUSG00000031683.13	Lsm6
ENSMUSG00000031684.10	Slc10a7
ENSMUSG00000031688.4	Pou4f2
ENSMUSG00000031691.10	Tnpo2
ENSMUSG00000031696.8	Vps35
ENSMUSG00000031697.8	Orc6
ENSMUSG00000031698.11	Mylk3
ENSMUSG00000031700.8	Gpt2
ENSMUSG00000031701.5	Dnaja2
ENSMUSG00000031703.7	Itfg1
ENSMUSG00000031706.6	Rfx1
ENSMUSG00000031708.12	Tecr
ENSMUSG00000031709.12	Tbc1d9
ENSMUSG00000031710.3	Ucp1
ENSMUSG00000031711.6	Zfp330
ENSMUSG00000031712.8	Il15
ENSMUSG00000031714.8	Gab1
ENSMUSG00000031715.11	Smarca5
ENSMUSG00000031722.9	Hp
ENSMUSG00000031723.5	Txnl4b
ENSMUSG00000031725.8	Ces1f
ENSMUSG00000031727.7	Pmfbp1
ENSMUSG00000031728.9	Zfp821
ENSMUSG00000031729.5	Ist1
ENSMUSG00000031730.14	Dhodh
ENSMUSG00000031731.13	Ap1g1
ENSMUSG00000031732.9	Phlpp2
ENSMUSG00000031734.12	Irx3
ENSMUSG00000031736.7	Crnde
ENSMUSG00000031737.10	Irx5
ENSMUSG00000031738.11	Irx6
ENSMUSG00000031740.7	Mmp2
ENSMUSG00000031748.12	Gnao1
ENSMUSG00000031749.9	St3gal2
ENSMUSG00000031750.12	Il34
ENSMUSG00000031751.10	Amfr
ENSMUSG00000031753.13	Cog4
ENSMUSG00000031754.9	Nudt21
ENSMUSG00000031755.5	Bbs2
ENSMUSG00000031756.4	Cenpn
ENSMUSG00000031757.6	Mt4
ENSMUSG00000031758.9	Cdyl2
ENSMUSG00000031760.8	Mt3
ENSMUSG00000031762.6	Mt2
ENSMUSG00000031765.7	Mt1
ENSMUSG00000031766.3	Slc12a3
ENSMUSG00000031767.10	Nudt7
ENSMUSG00000031770.12	Herpud1
ENSMUSG00000031772.14	Cntnap4
ENSMUSG00000031774.7	Fam192a
ENSMUSG00000031775.4	Pllp
ENSMUSG00000031776.13	Arl2bp
ENSMUSG00000031778.9	Cx3cl1
ENSMUSG00000031779.3	Ccl22
ENSMUSG00000031780.1	Ccl17
ENSMUSG00000031781.10	Ciapin1
ENSMUSG00000031782.11	Coq9
ENSMUSG00000031783.9	Polr2c
ENSMUSG00000031785.12	Adgrg1
ENSMUSG00000031786.6	Drc7
ENSMUSG00000031787.7	Katnb1
ENSMUSG00000031788.10	Kifc3
ENSMUSG00000031789.13	Cngb1
ENSMUSG00000031790.7	Mmp15
ENSMUSG00000031791.7	Tmem38a
ENSMUSG00000031792.11	Usb1
ENSMUSG00000031796.6	Cfap20
ENSMUSG00000031799.9	Tpm4
ENSMUSG00000031802.8	Phxr4
ENSMUSG00000031803.7	B3gnt3
ENSMUSG00000031805.14	Jak3
ENSMUSG00000031807.7	Pgls
ENSMUSG00000031808.6	Slc27a1
ENSMUSG00000031809.7	1700018B08Rik
ENSMUSG00000031812.13	Map1lc3b
ENSMUSG00000031813.7	Mvb12a
ENSMUSG00000031816.11	Mthfsd
ENSMUSG00000031818.9	Cox4i1
ENSMUSG00000031819.10	Emc8
ENSMUSG00000031820.8	Babam1
ENSMUSG00000031821.8	Gins2
ENSMUSG00000031822.15	Gse1
ENSMUSG00000031823.10	Zdhhc7
ENSMUSG00000031824.11	6430548M08Rik
ENSMUSG00000031825.13	Crispld2
ENSMUSG00000031826.16	Usp10
ENSMUSG00000031827.9	Cotl1
ENSMUSG00000031828.8	Klhl36
ENSMUSG00000031831.6	Dnaaf1
ENSMUSG00000031832.11	Taf1c
ENSMUSG00000031833.9	Mast3
ENSMUSG00000031834.12	Pik3r2
ENSMUSG00000031835.12	Mbtps1
ENSMUSG00000031837.10	Necab2
ENSMUSG00000031838.7	Ifi30
ENSMUSG00000031839.6	Hsbp1
ENSMUSG00000031840.9	Rab3a
ENSMUSG00000031841.15	Cdh13
ENSMUSG00000031842.10	Pde4c
ENSMUSG00000031843.1	Mphosph6
ENSMUSG00000031844.7	Hsd17b2
ENSMUSG00000031845.12	Bco1
ENSMUSG00000031847.7	1700030J22Rik
ENSMUSG00000031848.11	Lsm4
ENSMUSG00000031849.8	Comp
ENSMUSG00000031851.11	Ntpcr
ENSMUSG00000031853.4	BC021891
ENSMUSG00000031858.12	Mau2
ENSMUSG00000031860.14	Pbx4
ENSMUSG00000031861.12	Lpar2
ENSMUSG00000031862.10	Atp13a1
ENSMUSG00000031864.12	Ints10
ENSMUSG00000031865.12	Dctn1
ENSMUSG00000031870.13	Pgr
ENSMUSG00000031871.8	Cdh5
ENSMUSG00000031872.10	Bean1
ENSMUSG00000031875.6	Cmtm3
ENSMUSG00000031876.13	Cmtm1
ENSMUSG00000031877.8	Ces2g
ENSMUSG00000031878.14	Nae1
ENSMUSG00000031879.10	Fam96b
ENSMUSG00000031880.6	Rrad
ENSMUSG00000031881.5	Cdh16
ENSMUSG00000031883.9	Car7
ENSMUSG00000031884.9	Ces2d-ps
ENSMUSG00000031885.10	Cbfb
ENSMUSG00000031886.10	Ces2e
ENSMUSG00000031887.10	Tradd
ENSMUSG00000031889.6	D230025D16Rik
ENSMUSG00000031891.5	Hsd11b2
ENSMUSG00000031893.6	Tsnaxip1
ENSMUSG00000031896.6	Ctrl
ENSMUSG00000031897.8	Psmb10
ENSMUSG00000031898.8	Dpep3
ENSMUSG00000031901.9	Dus2
ENSMUSG00000031902.9	Nfatc3
ENSMUSG00000031903.6	Pla2g15
ENSMUSG00000031904.4	Slc7a6
ENSMUSG00000031906.8	Smpd3
ENSMUSG00000031907.8	Zfp90
ENSMUSG00000031910.11	Has3
ENSMUSG00000031913.9	Vps4a
ENSMUSG00000031916.14	Cog8
ENSMUSG00000031917.8	Nip7
ENSMUSG00000031918.13	Mtmr2
ENSMUSG00000031919.5	Tmed6
ENSMUSG00000031921.14	Terf2
ENSMUSG00000031922.9	Cep57
ENSMUSG00000031924.3	Cyb5b
ENSMUSG00000031925.13	Maml2
ENSMUSG00000031927.6	1700012B09Rik
ENSMUSG00000031928.11	Mre11a
ENSMUSG00000031930.10	Wwp2
ENSMUSG00000031931.3	Ankrd49
ENSMUSG00000031932.11	Gpr83
ENSMUSG00000031933.14	Izumo1r
ENSMUSG00000031934.10	Panx1
ENSMUSG00000031935.8	Med17
ENSMUSG00000031936.9	Hephl1
ENSMUSG00000031937.6	Vstm5
ENSMUSG00000031938.11	4931406C07Rik
ENSMUSG00000031939.12	Taf1d
ENSMUSG00000031948.10	Kars
ENSMUSG00000031949.14	Adat1
ENSMUSG00000031950.7	Gabarapl2
ENSMUSG00000031951.7	Tmem231
ENSMUSG00000031952.4	Chst5
ENSMUSG00000031953.1	Tmem170
ENSMUSG00000031954.5	Cfdp1
ENSMUSG00000031955.9	Bcar1
ENSMUSG00000031957.5	Ctrb1
ENSMUSG00000031958.13	Ldhd
ENSMUSG00000031959.11	Wdr59
ENSMUSG00000031960.11	Aars
ENSMUSG00000031962.5	Cdh15
ENSMUSG00000031963.7	Bmper
ENSMUSG00000031965.11	Tbx20
ENSMUSG00000031966.6	Glb1l3
ENSMUSG00000031967.12	Afg3l1
ENSMUSG00000031969.12	Acad8
ENSMUSG00000031970.13	Dbndd1
ENSMUSG00000031971.12	Ccsap
ENSMUSG00000031972.4	Acta1
ENSMUSG00000031974.8	Abcb10
ENSMUSG00000031976.11	Urb2
ENSMUSG00000031979.14	Cog2
ENSMUSG00000031980.9	Agt
ENSMUSG00000031981.7	Capn9
ENSMUSG00000031982.4	Arv1
ENSMUSG00000031983.6	2310022B05Rik
ENSMUSG00000031984.7	2810004N23Rik
ENSMUSG00000031985.6	Gnpat
ENSMUSG00000031986.5	Sprtn
ENSMUSG00000031987.5	Egln1
ENSMUSG00000031988.9	Vps26b
ENSMUSG00000031990.11	Jam3
ENSMUSG00000031991.9	Spata19
ENSMUSG00000031993.6	Snx19
ENSMUSG00000031994.10	Adamts8
ENSMUSG00000031995.5	St14
ENSMUSG00000031996.13	Aplp2
ENSMUSG00000031997.8	Trpc6
ENSMUSG00000031998.4	1700128F08Rik
ENSMUSG00000032000.14	Birc3
ENSMUSG00000032002.9	Dcun1d5
ENSMUSG00000032006.11	Pdgfd
ENSMUSG00000032009.7	Sesn3
ENSMUSG00000032010.11	Usp2
ENSMUSG00000032011.4	Thy1
ENSMUSG00000032012.7	Pvrl1
ENSMUSG00000032013.5	Trim29
ENSMUSG00000032014.5	Oaf
ENSMUSG00000032015.12	Pou2f3
ENSMUSG00000032017.11	Grik4
ENSMUSG00000032018.10	Sc5d
ENSMUSG00000032020.12	Ubash3b
ENSMUSG00000032021.10	Crtam
ENSMUSG00000032023.7	4931429I11Rik
ENSMUSG00000032024.10	Clmp
ENSMUSG00000032026.6	Rexo2
ENSMUSG00000032028.12	Nxpe2
ENSMUSG00000032030.13	Cul5
ENSMUSG00000032033.11	Barx2
ENSMUSG00000032034.5	Kcnj5
ENSMUSG00000032035.12	Ets1
ENSMUSG00000032036.12	Kirrel3
ENSMUSG00000032038.6	St3gal4
ENSMUSG00000032040.12	Dcps
ENSMUSG00000032041.12	Tirap
ENSMUSG00000032042.8	Srpr
ENSMUSG00000032044.4	Rpusd4
ENSMUSG00000032046.12	Abhd12
ENSMUSG00000032047.5	Acat1
ENSMUSG00000032048.3	4930510E17Rik
ENSMUSG00000032050.13	Rdx
ENSMUSG00000032051.8	Fdx1
ENSMUSG00000032053.7	Pou2af1
ENSMUSG00000032056.9	Btg4
ENSMUSG00000032057.8	4833427G06Rik
ENSMUSG00000032058.11	Ppp2r1b
ENSMUSG00000032059.10	Alg9
ENSMUSG00000032060.9	Cryab
ENSMUSG00000032062.1	2310030G06Rik
ENSMUSG00000032064.14	Dixdc1
ENSMUSG00000032065.5	Tex12
ENSMUSG00000032066.9	Bco2
ENSMUSG00000032067.5	Pts
ENSMUSG00000032068.11	Plet1
ENSMUSG00000032076.15	Cadm1
ENSMUSG00000032077.4	Bud13
ENSMUSG00000032078.13	Zpr1
ENSMUSG00000032079.8	Apoa5
ENSMUSG00000032080.6	Apoa4
ENSMUSG00000032081.6	Apoc3
ENSMUSG00000032083.8	Apoa1
ENSMUSG00000032085.4	Tagln
ENSMUSG00000032086.9	Bace1
ENSMUSG00000032087.9	Dscaml1
ENSMUSG00000032089.13	Il10ra
ENSMUSG00000032091.11	Tmprss4
ENSMUSG00000032092.4	Mpzl2
ENSMUSG00000032093.6	Cd3e
ENSMUSG00000032094.7	Cd3d
ENSMUSG00000032096.12	Arcn1
ENSMUSG00000032097.9	Ddx6
ENSMUSG00000032098.10	Treh
ENSMUSG00000032099.2	Pate4
ENSMUSG00000032101.6	Ddx25
ENSMUSG00000032103.7	Pus3
ENSMUSG00000032105.4	Pdzd3
ENSMUSG00000032108.3	D730048I06Rik
ENSMUSG00000032109.11	Nlrx1
ENSMUSG00000032110.4	Acrv1
ENSMUSG00000032112.9	Trappc4
ENSMUSG00000032113.12	Chek1
ENSMUSG00000032114.8	Slc37a4
ENSMUSG00000032115.10	Hyou1
ENSMUSG00000032116.14	Stt3a
ENSMUSG00000032118.12	Fez1
ENSMUSG00000032119.4	Hinfp
ENSMUSG00000032120.10	C2cd2l
ENSMUSG00000032121.8	Tmem218
ENSMUSG00000032122.11	Slc37a2
ENSMUSG00000032123.4	Dpagt1
ENSMUSG00000032125.16	Robo4
ENSMUSG00000032126.12	Hmbs
ENSMUSG00000032127.8	Vps11
ENSMUSG00000032128.11	Robo3
ENSMUSG00000032131.12	Abcg4
ENSMUSG00000032134.6	Muc16
ENSMUSG00000032135.11	Mcam
ENSMUSG00000032171.6	Pin1
ENSMUSG00000032172.7	Olfm2
ENSMUSG00000032174.4	Icam5
ENSMUSG00000032175.10	Tyk2
ENSMUSG00000032177.13	Pde4a
ENSMUSG00000032178.10	Ilf3
ENSMUSG00000032179.7	Bmp5
ENSMUSG00000032180.10	Tmed1
ENSMUSG00000032181.6	Scg3
ENSMUSG00000032182.11	Yipf2
ENSMUSG00000032184.4	Lysmd2
ENSMUSG00000032185.11	Carm1
ENSMUSG00000032186.11	Tmod2
ENSMUSG00000032187.13	Smarca4
ENSMUSG00000032191.5	Bcl2l10
ENSMUSG00000032192.8	Gnb5
ENSMUSG00000032193.8	Ldlr
ENSMUSG00000032194.8	Kank2
ENSMUSG00000032198.8	Dock6
ENSMUSG00000032199.9	Polr2m
ENSMUSG00000032202.8	Rab27a
ENSMUSG00000032204.10	Aqp9
ENSMUSG00000032207.9	Lipc
ENSMUSG00000032212.9	Sltm
ENSMUSG00000032215.12	Rsl24d1
ENSMUSG00000032216.11	Nedd4
ENSMUSG00000032217.9	Rnf111
ENSMUSG00000032218.6	Ccnb2
ENSMUSG00000032220.9	Myo1e
ENSMUSG00000032221.11	Mns1
ENSMUSG00000032224.11	Fam81a
ENSMUSG00000032226.5	Gcnt3
ENSMUSG00000032228.13	Tcf12
ENSMUSG00000032231.11	Anxa2
ENSMUSG00000032232.11	Cgnl1
ENSMUSG00000032235.12	Ice2
ENSMUSG00000032238.14	Rora
